case_id,assignmentdate_238D,assignmentdate_4527235D,assignmentdate_4955616D,birthdate_574D,contractssum_5085716L,dateofbirth_337D,dateofbirth_342D,days120_123L,days180_256L,days30_165L,days360_512L,days90_310L,description_5085714M,education_1103M,education_88M,firstquarter_103L,for3years_128L,for3years_504L,for3years_584L,formonth_118L,formonth_206L,formonth_535L,forquarter_1017L,forquarter_462L,forquarter_634L,fortoday_1092L,forweek_1077L,forweek_528L,forweek_601L,foryear_618L,foryear_818L,foryear_850L,fourthquarter_440L,maritalst_385M,maritalst_893M,numberofqueries_373L,pmtaverage_3A,pmtaverage_4527227A,pmtaverage_4955615A,pmtcount_4527229L,pmtcount_4955617L,pmtcount_693L,pmtscount_423L,pmtssum_45A,requesttype_4525192L,responsedate_1012D,responsedate_4527233D,responsedate_4917613D,riskassesment_302T,riskassesment_940T,secondquarter_766L,thirdquarter_1082L
842,2015-02-18,,,1957-02-01,,1957-02-01,,1.0,1.0,0.0,3.0,1.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,3.0,15222.367,,,,,6.0,,,,2019-01-25,,,,,1.0,0.0
843,,,,1963-02-01,,1963-02-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,5962.2,,2019-01-25,,,,,0.0,0.0
844,2015-10-29,,,1962-09-01,,1962-09-01,,3.0,3.0,3.0,3.0,3.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,3.0,5974.7334,,,,,6.0,,,,2019-01-25,,,67% - 100%,0.0,0.0,0.0
845,2010-04-05,,,1952-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6406.767,,,,,11.0,,,,2019-01-18,,,,,,
846,2008-11-01,,,1945-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7102.3335,,,,,6.0,,,,2019-01-25,,,,,,
847,,,,1996-11-01,,1996-11-01,,2.0,3.0,2.0,3.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,3.0,,,,,,,12.0,10726.996,,2019-01-25,,,,,0.0,1.0
848,2016-10-20,,,1958-10-01,,1958-10-01,,1.0,4.0,1.0,5.0,1.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,5.0,7161.4,,,,,6.0,,,,2019-01-25,,,,,0.0,3.0
849,2016-09-28,,,1963-09-01,,1963-09-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,4182.433,,,,,6.0,,,,2019-01-25,,,,,0.0,0.0
850,,,,1967-04-01,,1967-04-01,,0.0,1.0,0.0,2.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,2.0,,,,,,,4.0,2756.0,,2019-01-25,,,,,1.0,1.0
851,,,,1994-01-01,,1994-01-01,,9.0,16.0,4.0,24.0,6.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,10.0,3439d993,a55475b1,24.0,,,,,,,6.0,3700.0,,2019-01-25,,,,,3.0,13.0
852,,,,1993-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,13034.839,,2019-01-25,,,,,,
853,2011-12-06,,,1953-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6715.4663,,,,,6.0,,,,2019-01-25,,,,,,
854,,,,1993-03-01,,1993-03-01,,0.0,2.0,0.0,8.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,8.0,,,,,,,8.0,15805.601,,2019-01-25,,,,,4.0,4.0
855,,,,1996-10-01,,1996-10-01,,7.0,7.0,0.0,7.0,6.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,7.0,a55475b1,a55475b1,7.0,,,,,,,5.0,6484.494,,2019-01-25,,,,,0.0,0.0
856,,,,1992-11-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,5114.8003,,2019-01-25,,,,,,
857,,,,1970-12-01,,1970-12-01,,2.0,2.0,0.0,8.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,8.0,,,,,,,6.0,5568.8003,,2019-01-25,,,,,5.0,1.0
858,,,,1961-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,12830.601,,2019-01-25,,,,,,
859,,,,1977-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,8319.0,,2019-01-25,,,,,,
860,,,,1972-09-01,,1972-09-01,,2.0,2.0,1.0,3.0,1.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,3.0,,,,,,,6.0,4200.0,,2019-01-25,,,,,0.0,2.0
861,,,,1966-10-01,,1966-10-01,,4.0,6.0,2.0,7.0,4.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,7.0,,,,,,,4.0,3689.2,,2019-01-25,,,,,1.0,2.0
862,,,,1975-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,6020.0,,2019-01-25,,,,,,
863,,,,1966-10-01,,1966-10-01,,2.0,4.0,0.0,6.0,0.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,b6cabe76,a55475b1,6.0,,,,,,,9.0,15261.8,,2019-01-25,,,,,2.0,3.0
864,,,,1966-02-01,,1966-02-01,,9.0,14.0,0.0,25.0,5.0,a55475b1,6b2ae0fa,a55475b1,5.0,,,,,,,,,,,,,,,,,13.0,3439d993,a55475b1,25.0,,,,,,,6.0,11405.4,,2019-01-25,,,,,12.0,10.0
865,2015-02-06,,,1957-02-01,,1957-02-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,2.0,4779.933,,,,,6.0,,,,2019-01-25,,,,,0.0,0.0
866,,,,1983-06-01,,1983-06-01,,9.0,16.0,1.0,22.0,7.0,a55475b1,6b2ae0fa,a55475b1,5.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,22.0,,,,,,,3.0,2400.0,,2019-01-25,,,,,8.0,14.0
867,,,,1970-04-01,,1970-04-01,,1.0,1.0,0.0,4.0,1.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,8.0,3439d993,a55475b1,4.0,,,,,,,14.0,20487.201,,2019-01-25,,,,,2.0,2.0
868,,,,1966-08-01,,1966-08-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,7.0,5747.6,,2019-01-25,,,,,0.0,0.0
869,2016-11-09,,,1958-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,4865.1333,,,,,6.0,,,,2019-01-25,,,,,,
870,,,,1988-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,2.0,1497.61,,2019-01-28,,,,,,
871,,,,1973-11-01,,1973-11-01,,2.0,2.0,0.0,7.0,0.0,a55475b1,a55475b1,a55475b1,4.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,7.0,,,,,,,8.0,6855.6,,2019-01-25,,,,,1.0,0.0
872,1994-03-28,,,1945-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,7268.8335,,,,,6.0,,,,2019-01-25,,,,,,
873,,,,1988-11-01,,1988-11-01,,4.0,4.0,3.0,14.0,3.0,a55475b1,6b2ae0fa,a55475b1,12.0,,,,,,,,,,,,,,,,,5.0,3439d993,a55475b1,14.0,,,,,,,7.0,5816.6,,2019-01-25,,,,,5.0,4.0
874,,,,1992-01-01,,1992-01-01,,3.0,3.0,0.0,5.0,1.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,a7fcb6e5,a55475b1,5.0,,,,,,,7.0,8339.2,,2019-01-25,,,,,1.0,2.0
875,,,,1993-12-01,,1993-12-01,,2.0,5.0,2.0,5.0,2.0,a55475b1,717ddd49,a55475b1,5.0,,,,,,,,,,,,,,,,,0.0,a7fcb6e5,a55475b1,5.0,,,,,,,3.0,3445.6,,2019-01-25,,,,,1.0,4.0
876,2018-12-25,,,1960-06-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,1148.4333,,,,,2.0,,,,2019-01-25,,,,,,
877,,,,1975-02-01,,1975-02-01,,2.0,2.0,1.0,2.0,2.0,a55475b1,717ddd49,a55475b1,1.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,2.0,,,,,,,9.0,6262.2,,2019-01-25,,,,,0.0,0.0
878,2016-06-24,,,1963-05-01,,1963-05-01,,2.0,2.0,2.0,3.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,3.0,5624.3335,,,,,5.0,,,,2019-01-25,,,,,2.0,0.0
879,2018-01-06,,,1955-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6827.7666,,,,,6.0,,,,2019-01-25,,,,,,
880,,,,1979-04-01,,1979-04-01,,4.0,4.0,2.0,10.0,4.0,a55475b1,6b2ae0fa,a55475b1,9.0,,,,,,,,,,,,,,,,,3.0,ecd83604,a55475b1,10.0,,,,,,,6.0,4103.6,,2019-01-25,,,,,2.0,1.0
881,2009-11-19,,,1961-05-01,,1961-05-01,,4.0,4.0,3.0,5.0,4.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,5.0,31427.834,,,,,6.0,,,,2019-01-25,,,,,0.0,1.0
882,,,,1971-01-01,,1971-01-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,1.0,,,,,,,5.0,7842.6,,2019-01-25,,,,,0.0,1.0
883,,,,1987-09-01,,1987-09-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,6564.0,,2019-01-25,,,,,0.0,0.0
884,,,,1962-05-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,4.0,8501.0,,2019-01-25,,,,,,
885,,,,1976-03-01,,1976-03-01,,0.0,1.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,38c061ee,a55475b1,1.0,,,,,,,1.0,20.0,,2019-01-25,,,,,0.0,1.0
886,2017-03-16,,,1954-03-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,12071.834,,,,,6.0,,,,2019-01-25,,,,,,
887,2017-12-18,,,1959-09-01,,1959-09-01,,2.0,3.0,2.0,9.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,9.0,2304.6,,,,,6.0,,,,2019-01-25,,,2% - 3%,0.89341533,3.0,4.0
888,,,,1992-10-01,,1992-10-01,,3.0,3.0,2.0,3.0,2.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,3.0,,,,,,,5.0,9700.2,,2019-01-25,,,,,0.0,3.0
889,,,,1967-01-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,4.0,15188.731,,2019-01-25,,,,,,
890,,,,1984-07-01,,1984-07-01,,6.0,6.0,2.0,6.0,4.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,6.0,a55475b1,a55475b1,6.0,,,,,,,6.0,9167.2,,2019-01-25,,,,,0.0,0.0
891,2011-10-03,,,1948-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6828.7666,,,,,8.0,,,,2019-01-25,,,,,,
892,,,,1993-05-01,,1993-05-01,,2.0,2.0,2.0,3.0,2.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,3.0,,,,,,,6.0,5578.564,,2019-01-25,,,,,0.0,0.0
893,2017-12-16,,,1954-12-01,,1954-12-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,0.0,13913.067,,,,,6.0,,,,2019-01-25,,,,,0.0,0.0
894,2013-01-16,,,1955-01-01,,1955-01-01,,2.0,2.0,2.0,2.0,2.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,2.0,12944.834,,,,,5.0,,,,2019-01-25,,,,,0.0,0.0
895,,,,1986-10-01,,1986-10-01,,4.0,9.0,3.0,17.0,4.0,a55475b1,a55475b1,a55475b1,11.0,,,,,,,,,,,,,,,,,12.0,3439d993,a55475b1,17.0,,,,,,,7.0,9572.847,,2019-01-25,,,,,9.0,7.0
896,,,,1987-02-01,,1987-02-01,,2.0,2.0,0.0,4.0,2.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,7.0,a7fcb6e5,a55475b1,4.0,,,,,,,6.0,5322.0,,2019-01-25,,,,,1.0,0.0
897,,,,1988-10-01,,1988-10-01,,12.0,15.0,0.0,21.0,7.0,a55475b1,39a0853f,a55475b1,2.0,,,,,,,,,,,,,,,,,10.0,3439d993,a55475b1,21.0,,,,,,,6.0,9082.4,,2019-01-25,,,,,4.0,6.0
898,,,,1970-10-01,,1970-10-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,6.0,4736.588,,2019-01-25,,,,,0.0,0.0
899,2018-10-10,,,1960-04-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,3453.2668,,,,,3.0,,,,2019-01-25,,,,,,
900,,,,1972-12-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,8824.4,,2019-01-25,,,,,,
901,,,,1982-10-01,,1982-10-01,,3.0,3.0,1.0,3.0,3.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,3.0,,,,,,,3.0,1800.0,,2019-02-01,,,,,0.0,0.0
902,,,,1967-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,2073.8,,2019-01-25,,,,,,
903,2016-08-24,,,1958-02-01,,1958-02-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,6031.767,,,,,6.0,,,,2019-01-25,,,,,0.0,0.0
904,,,,1977-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,4482.2,,2019-01-25,,,,,,
905,,,,1971-07-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,6.0,18848.201,,2019-01-25,,,,,,
906,,,,1983-11-01,,1983-11-01,,0.0,1.0,0.0,3.0,0.0,a55475b1,a55475b1,a55475b1,5.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,3.0,,,,,,,7.0,3487.0,,2019-01-25,,,,,0.0,1.0
907,,,,1976-12-01,,1976-12-01,,0.0,0.0,0.0,1.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,3439d993,a55475b1,1.0,,,,,,,4.0,2180.8,,2019-01-25,,,,,1.0,0.0
908,,,,1973-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,0.0,,,,,0.0,,,,2019-01-25,,,,,,
909,2018-06-01,,,1965-06-01,,1965-06-01,,1.0,1.0,1.0,1.0,1.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,1.0,3158.0334,,,,,6.0,,,,2019-01-23,,,2% - 3%,1.0759689,0.0,0.0
910,2011-07-01,,,1957-12-01,,1957-12-01,,11.0,13.0,2.0,22.0,8.0,a55475b1,c8e1a1d0,a55475b1,4.0,,,,,,,,,,,,,,,,,7.0,3439d993,a55475b1,22.0,8727.101,,,,,6.0,,,,2019-01-25,,,,,9.0,5.0
912,2016-01-17,,,1958-01-01,,1958-01-01,,2.0,2.0,1.0,4.0,1.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,b6cabe76,a55475b1,4.0,6827.9663,,,,,6.0,,,,2019-01-22,,,,,2.0,1.0
913,,,,1973-03-01,,1973-03-01,,5.0,5.0,1.0,7.0,3.0,a55475b1,6b2ae0fa,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,7.0,,,,,,,7.0,8916.885,,2019-01-25,,,,,4.0,1.0
914,,,,1979-01-01,,1979-01-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,5.0,6902.646,,2019-01-25,,,,,0.0,0.0
915,,,,1989-02-01,,1989-02-01,,7.0,7.0,0.0,9.0,5.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,11.0,a55475b1,a55475b1,9.0,,,,,,,11.0,6221.6,,2019-01-25,,,,,2.0,5.0
917,,,,1993-06-01,,1993-06-01,,2.0,2.0,1.0,4.0,2.0,a55475b1,717ddd49,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,3439d993,a55475b1,4.0,,,,,,,6.0,6891.0,,2019-01-25,,,3% - 4%,0.7369409,2.0,0.0
919,,,,1987-11-01,,1987-11-01,,0.0,0.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,,,,,,,8.0,8134.1,,2019-01-25,,,,,2.0,2.0
920,,,,1989-11-01,,1989-11-01,,6.0,11.0,2.0,15.0,5.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,3.0,a7fcb6e5,a55475b1,15.0,,,,,,,8.0,20630.615,,2019-01-25,,,,,2.0,8.0
921,,,,1977-04-01,,1977-04-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,5.0,5023.2,,2019-01-25,,,,,0.0,0.0
922,,,,1983-12-01,,1983-12-01,,6.0,6.0,2.0,7.0,3.0,a55475b1,6b2ae0fa,a55475b1,4.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,7.0,,,,,,,2.0,2937.658,,2019-01-25,,,,,2.0,3.0
923,,,,1947-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,,,,2019-01-25,,,,,,
924,1995-01-23,,,1949-09-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,5882.3335,,,,,5.0,,,,2019-01-25,,,,,,
925,2018-11-21,,,1960-05-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,1911.3,,,,,2.0,,,,2019-01-25,,,,,,
928,,,,1995-02-01,,1995-02-01,,7.0,7.0,4.0,10.0,7.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,5.0,a7fcb6e5,a55475b1,10.0,,,,,,,6.0,16422.102,,2019-01-20,,,,,2.0,0.0
929,,,,1981-03-01,,1981-03-01,,1.0,2.0,0.0,2.0,1.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,6.0,3439d993,a55475b1,2.0,,,,,,,12.0,27348.99,,2019-01-25,,,,,0.0,1.0
930,,,,1995-02-01,,1995-02-01,,8.0,12.0,1.0,20.0,5.0,a55475b1,a55475b1,a55475b1,3.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,20.0,,,,,,,5.0,5767.332,,2019-01-25,,,,,4.0,8.0
931,2012-07-10,,,1954-05-01,,1954-05-01,,1.0,1.0,1.0,2.0,1.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,8727.101,,,,,6.0,,,,2019-01-25,,,,,0.0,0.0
932,2018-02-01,,,1955-02-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,6623.0,,,,,6.0,,,,2019-01-25,,,,,,
933,,,,1994-12-01,,1994-12-01,,2.0,3.0,2.0,9.0,2.0,a55475b1,a55475b1,a55475b1,5.0,,,,,,,,,,,,,,,,,2.0,a7fcb6e5,a55475b1,9.0,,,,,,,1.0,3488.616,,2019-01-26,,,59% - 66%,-2.1317573,3.0,3.0
934,2017-05-02,,,1963-02-01,,1963-02-01,,10.0,11.0,0.0,14.0,7.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,7.0,a55475b1,a55475b1,14.0,4608.767,,,,,6.0,,,,2019-01-26,,,,,3.0,4.0
935,2011-12-15,,,1953-12-01,,1953-12-01,,3.0,3.0,2.0,6.0,3.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,1.0,a7fcb6e5,a55475b1,6.0,16309.3,,,,,6.0,,,,2019-01-26,,,,,2.0,0.0
936,,,,1994-02-01,,1994-02-01,,8.0,8.0,4.0,8.0,8.0,a55475b1,717ddd49,a55475b1,4.0,,,,,,,,,,,,,,,,,6.0,3439d993,a55475b1,8.0,,,,,,,4.0,6829.4,,2019-01-18,,,,,0.0,2.0
937,,,,1975-10-01,,,,,,,,,a55475b1,a55475b1,a55475b1,,,,,,,,,,,,,,,,,,,a55475b1,a55475b1,,,,,,,,5.0,3700.0,,2019-01-26,,,,,,
938,,,,1981-12-01,,1981-12-01,,0.0,0.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,2.0,,,,,,,5.0,2830.0,,2019-01-26,,,,,2.0,0.0
939,,,,1977-08-01,,1977-08-01,,3.0,3.0,2.0,4.0,3.0,a55475b1,717ddd49,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,4.0,,,,,,,6.0,25763.4,,2019-01-26,,,,,0.0,1.0
940,,,,1961-02-01,,1961-02-01,,2.0,2.0,0.0,6.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,6.0,,,,,,,4.0,6200.0,,2019-01-26,,,,,4.0,0.0
941,,,,1964-05-01,,1964-05-01,,4.0,4.0,2.0,7.0,2.0,a55475b1,6b2ae0fa,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,7.0,,,,,,,7.0,10806.14,,2019-01-26,,,,,3.0,4.0
942,,,,1959-04-01,,1959-04-01,,4.0,4.0,1.0,4.0,4.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,5.0,a55475b1,a55475b1,4.0,,,,,,,6.0,17494.68,,2019-01-26,,,,,0.0,3.0
943,2018-06-18,,,1965-06-01,,1965-06-01,,0.0,2.0,0.0,5.0,0.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,2.0,a55475b1,a55475b1,5.0,4921.767,,,,,6.0,,,,2019-01-26,,,,,3.0,5.0
944,2016-10-01,,,1958-10-01,,1958-10-01,,4.0,5.0,0.0,9.0,3.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,3.0,3439d993,a55475b1,9.0,5377.2334,,,,,6.0,,,,2019-01-26,,,,,1.0,2.0
945,,,,1984-07-01,,1984-07-01,,4.0,4.0,2.0,4.0,4.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,4.0,,,,,,,4.0,3649.866,,2019-01-26,,,,,0.0,0.0
946,,,,1964-02-01,,1964-02-01,,0.0,0.0,0.0,0.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,0.0,a55475b1,a55475b1,0.0,,,,,,,14.0,12514.601,,2019-01-26,,,,,0.0,0.0
947,,,,1969-06-01,,1969-06-01,,1.0,1.0,0.0,2.0,1.0,a55475b1,a55475b1,a55475b1,2.0,,,,,,,,,,,,,,,,,1.0,a55475b1,a55475b1,2.0,,,,,,,6.0,4274.4,,2019-01-26,,,,,1.0,2.0
948,,,,1991-12-01,,1991-12-01,,2.0,2.0,0.0,2.0,0.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,3.0,a55475b1,a55475b1,2.0,,,,,,,6.0,11536.4795,,2019-01-26,,,,,0.0,2.0
949,,,,1971-05-01,,1971-05-01,,6.0,11.0,3.0,14.0,5.0,a55475b1,a55475b1,a55475b1,1.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,14.0,,,,,,,3.0,5600.0,,2019-01-26,,,,,0.0,9.0
950,,,,1982-07-01,,1982-07-01,,2.0,4.0,0.0,7.0,1.0,a55475b1,6b2ae0fa,a55475b1,3.0,,,,,,,,,,,,,,,,,4.0,3439d993,a55475b1,7.0,,,,,,,5.0,4717.308,,2019-01-26,,,,,3.0,5.0
951,,,,1992-10-01,,1992-10-01,,4.0,4.0,0.0,6.0,2.0,a55475b1,a55475b1,a55475b1,0.0,,,,,,,,,,,,,,,,,4.0,a55475b1,a55475b1,6.0,,,,,,,8.0,10943.0,,2019-01-26,,,,,2.0,0.0
952,,,,1958-11-01,,1958-11-01,,0.0,1.0,0.0,2.0,0.0,a55475b1,6b2ae0fa,a55475b1,0.0,,,,,,,,,,,,,,,,,1.0,3439d993,a55475b1,2.0,,,,,,,7.0,25667.885,,2019-01-26,,,,,1.0,3.0
